Symbol,Date,Open,High,Low,Close,Volume
164060,2020-08-06,18000,23400,17450,17650,10221394
164060,2020-08-07,16650,17050,15200,15200,1979095
164060,2020-08-10,15650,16750,15050,15750,1414189
164060,2020-08-11,15400,15950,14950,15350,813676
164060,2020-08-12,15450,17150,15300,15650,1675748
164060,2020-08-13,15850,15900,15350,15600,578209
164060,2020-08-14,15850,16350,15600,16250,873597
164060,2020-08-18,15900,16000,13650,13950,553484
164060,2020-08-19,14150,14500,13750,14000,296631
164060,2020-08-20,14000,14100,13000,13250,268824
164060,2020-08-21,13350,13950,13000,13450,360256
164060,2020-08-24,13400,13500,12650,13400,290593
164060,2020-08-25,13800,14250,13450,13900,424052
164060,2020-08-26,13800,13950,13400,13800,228247
164060,2020-08-27,13500,13700,13200,13300,245962
164060,2020-08-28,13350,13650,13000,13300,200662
164060,2020-08-31,13400,13700,13150,13150,176723
164060,2020-09-01,13300,14100,13300,13700,316174
164060,2020-09-02,13750,14250,13550,14050,294103
164060,2020-09-03,14400,15450,14300,15000,1007907
164060,2020-09-04,14250,14600,14200,14300,315921
164060,2020-09-07,14300,14450,13750,13850,327866
164060,2020-09-08,14350,15150,14050,14900,807219
164060,2020-09-09,14550,15300,14150,15050,367230
164060,2020-09-10,15350,16000,14600,14850,1233041
164060,2020-09-11,15250,15850,14800,15050,775984
164060,2020-09-14,15200,15250,14600,14750,325062
164060,2020-09-15,15000,15600,14800,15350,523821
164060,2020-09-16,15400,15500,14800,15000,256051
164060,2020-09-17,15100,15100,14450,14500,168971
164060,2020-09-18,14450,14750,13850,14150,189827
164060,2020-09-21,14150,14200,13200,13400,176441
164060,2020-09-22,13300,13400,12800,12900,139280
164060,2020-09-23,13550,13800,12900,13650,179782
164060,2020-09-24,13100,13600,12800,12900,114069
164060,2020-09-25,13100,13550,12900,13250,99135
164060,2020-09-28,13550,13600,13250,13300,67506
164060,2020-09-29,13450,13700,13350,13550,67522
164060,2020-10-05,13450,13700,13300,13700,63272
164060,2020-10-06,13850,13850,13400,13550,55159
164060,2020-10-07,13300,13400,13100,13250,89119
164060,2020-10-08,13500,13550,13200,13500,87032
164060,2020-10-12,13500,14050,13350,14000,171462
164060,2020-10-13,14050,14100,13650,13950,75541
164060,2020-10-14,14000,14000,13550,13800,79304
164060,2020-10-15,13700,13850,13150,13300,89419
164060,2020-10-16,13250,13450,13000,13150,70079
164060,2020-10-19,13100,13450,12950,12950,51746
164060,2020-10-20,12800,13000,12400,12600,78285
164060,2020-10-21,12800,12950,12650,12700,39830
164060,2020-10-22,12700,13050,12450,12850,36985
164060,2020-10-23,12850,12950,12550,12650,36149
164060,2020-10-26,12550,12800,12000,12000,55036
164060,2020-10-27,12150,12250,11800,12000,40238
